query,ok,key_count,raw_output,attributes_json,norm_attributes_json
e42 90w 2850/3450rpm motor single phase,True,5,"{   ""power"": ""single phase"",   ""motor speed"": ""2850/3450rpm"",   ""e-number"": ""e42"",   ""wattage"": ""90w"",   ""motor type"": ""motor"" } <","{""power"": ""single phase"", ""motor speed"": ""2850/3450rpm"", ""e-number"": ""e42"", ""wattage"": ""90w"", ""motor type"": ""motor""}","{""power"": ""single phase"", ""motor speed"": ""2850/3450rpm"", ""e-number"": ""e42"", ""wattage"": ""90w"", ""driven type"": ""motor""}"
Slip Ring Assemblies,True,1,"{attributes: ""Slip Ring Assemblies""}","{""attributes"": ""Slip Ring Assemblies""}",{}
Siemens DOL Starter,True,1,"{attribute: ""Siemens DOL Starter""} <end","{""attribute"": ""Siemens DOL Starter""}",{}
pmdc gear motor 0-25-hp 25-200rpm 12-180volt,True,4,"{   ""motor_type"": ""pmdc gear motor"",   ""speed"": ""25-200rpm"",   ""voltage"": ""12-180volt"",   ""power"": ""0-25-hp"" } <end","{""motor_type"": ""pmdc gear motor"", ""speed"": ""25-200rpm"", ""voltage"": ""12-180volt"", ""power"": ""0-25-hp""}","{""motor_type"": ""pmdc gear motor"", ""speed"": ""25-200rpm"", ""voltage"": ""12-180volt"", ""power"": ""0-25-hp""}"
Vertical Motors,True,1,"{orientation: ""Vertical"", ""power_source"": ""Motors""}<turn|><","{""power_source"": ""Motors""}","{""power source"": ""Motors""}"
PowerSpeed Armature For Makita 9500 NB,True,3,"{   ""Brand/Series"": ""PowerSpeed Armature For Makita"",   ""NB"": ""9500"",   ""Value"": ""NB"" } <end","{""Brand/Series"": ""PowerSpeed Armature For Makita"", ""NB"": ""9500"", ""Value"": ""NB""}","{""Brand/Series"": ""PowerSpeed Armature For Makita"", ""NB"": ""9500"", ""Value"": ""NB""}"
side shaft gear motor,True,1,"{attribute: ""side shaft"", ""power_source"": ""gear motor""}","{""power_source"": ""gear motor""}","{""power source"": ""gear motor""}"
FEBRICATION BLOWER 1HP SINGLE PHASE,True,4,"{   ""power"": ""1HP"",   ""blower"": ""BLOWER"",   ""type"": ""FEBRICATION"",   ""voltage"": ""SINGLE PHASE"" }","{""power"": ""1HP"", ""blower"": ""BLOWER"", ""type"": ""FEBRICATION"", ""voltage"": ""SINGLE PHASE""}","{""power"": ""1HP"", ""blower"": ""BLOWER"", ""type"": ""FEBRICATION"", ""voltage"": ""SINGLE PHASE""}"
a40k/m566w/g7.2 (60 square pl gear),True,1,"{product_type_hint: ""a40k/m566w/g7.2 (60 square pl gear)""}","{""product_type_hint"": ""a40k/m566w/g7.2 (60 square pl gear)""}","{""product_type_hint"": ""a40k/m566w/g7.2 (60 square pl gear)""}"
1400 rpm single phase 230 v flange mounted 230v apex cool 410w exhaust fan motor,True,7,"{   ""operation_voltage"": ""230v"",   ""fan_type"": ""exhaust fan motor"",   ""speed"": ""1400 rpm"",   ""flange_type"": ""flange mounted"",   ""power"": ""410w"",   ""phase"": ""single phase"",   ""brand"": ""apex cool"" } <","{""operation_voltage"": ""230v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""flange_type"": ""flange mounted"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}","{""operation_voltage"": ""230v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""flange_type"": ""flange mounted"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}"
crompton 10 hp motor,False,0,"{brand/model}:crompton,",{},{}
foot mounting 1 piece 1440 rpm Single Phase Motors,True,4,"{   ""mounting"": ""foot mounting"",   ""speed"": ""1440 rpm"",   ""power"": ""Single Phase Motors"",   ""quantity"": ""1 piece"" }","{""mounting"": ""foot mounting"", ""speed"": ""1440 rpm"", ""power"": ""Single Phase Motors"", ""quantity"": ""1 piece""}","{""mounting"": ""foot mounting"", ""speed"": ""1440 rpm"", ""power"": ""Single Phase Motors"", ""quantity"": ""1 piece""}"
ABB Servo Motors,False,0,{power_source}:ABB Servo Motors,{},{}
20 HP Three Phase Electric Motor,False,0,"{power_source}: ""Three Phase",{},{}
1FK2104-6AF10-1MB0,True,1,"{attribute: ""1FK2104-6AF10-1MB0""}","{""attribute"": ""1FK2104-6AF10-1MB0""}",{}
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-0MA0 2.7 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-0MA0"",   ""power"": ""2.7 kW"" } <end","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-0MA0"", ""power"": ""2.7 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-0MA0"", ""power"": ""2.7 kW""}"
mil 37 38 diaphragm actuators,True,1,"{key-value attributes: ""mil 37"", ""38 diaphragm actuators""} <","{""key-value attributes"": ""mil 37""}","{""key-value attributes"": ""mil 37""}"
Petrosa starter mini 1 KG,True,2,"{product_type: ""mini"", ""brand_or_name"": ""Petrosa starter"", ""size"": ""1 KG""}","{""brand_or_name"": ""Petrosa starter"", ""size"": ""1 KG""}","{""brand_or_name"": ""Petrosa starter"", ""size"": ""1 KG""}"
BRUSHLESS MOTOR DYS 1800KV,True,1,"{brand_or_type: ""BRUSHLESS MOTOR DYS"", ""voltage"": ""1800KV""} <end","{""voltage"": ""1800KV""}","{""voltage"": ""1800KV""}"
Petrosa starter mini 1KG,True,2,"{product_type: ""mini"", ""brand_or_name"": ""Petrosa starter"", ""size"": ""1KG""}","{""brand_or_name"": ""Petrosa starter"", ""size"": ""1KG""}","{""brand_or_name"": ""Petrosa starter"", ""size"": ""1KG""}"
Petrosa starter mini 3 KG,True,3,"{product_type: ""mini"", ""brand_or_name"": ""Petrosa"", ""weight"": ""3 KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""3 KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""3 KG"", ""feature"": ""starter""}"
Petrosa starter mini 3KG,True,3,"{product_type: ""mini"", ""brand_or_name"": ""Petrosa"", ""weight"": ""3KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""3KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""3KG"", ""feature"": ""starter""}"
Weishaupt Burner Servo Motor,True,3,"{attribute: ""Servo Motor"", brand: ""Weishaupt"", feature: ""Burner""}","{""attribute"": ""Servo Motor"", ""brand"": ""Weishaupt"", ""feature"": ""Burner""}","{""brand"": ""Weishaupt"", ""feature"": ""Burner""}"
Petrosa starter mini 8 KG,True,3,"{product_type: ""mini"", ""brand_or_name"": ""Petrosa"", ""weight"": ""8 KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""8 KG"", ""feature"": ""starter""}","{""brand_or_name"": ""Petrosa"", ""weight"": ""8 KG"", ""feature"": ""starter""}"
Petrosa starter mini 8KG,True,4,"{   ""brand"": ""Petrosa"",   ""size"": ""mini"",   ""weight"": ""8KG"",   ""feature"": ""starter"" } <end","{""brand"": ""Petrosa"", ""size"": ""mini"", ""weight"": ""8KG"", ""feature"": ""starter""}","{""brand"": ""Petrosa"", ""size"": ""mini"", ""weight"": ""8KG"", ""feature"": ""starter""}"
apex cool 410w single phase exhaust fan motor,True,4,"{   ""power"": ""410w"",   ""fan type"": ""exhaust fan motor"",   ""brand"": ""apex cool"",   ""phase"": ""single phase"" }","{""power"": ""410w"", ""fan type"": ""exhaust fan motor"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""power"": ""410w"", ""fan type"": ""exhaust fan motor"", ""brand"": ""apex cool"", ""phase"": ""single phase""}"
danfoss original brand new h1b80/h1b110 motor,True,5,"{   ""condition"": ""new"",   ""brand"": ""danfoss"",   ""motor"": ""motor"",   ""model_number"": ""h1b80/h1b110"",   ""attribute"": ""original brand"" } <","{""condition"": ""new"", ""brand"": ""danfoss"", ""motor"": ""motor"", ""model_number"": ""h1b80/h1b110"", ""attribute"": ""original brand""}","{""condition"": ""new"", ""brand"": ""danfoss"", ""part type"": ""motor"", ""model name/number"": ""h1b80/h1b110""}"
3 HP Three Phase Induction Motor 960 Rpm,True,3,"{   ""Motor"": ""Three Phase Induction Motor"",   ""Horsepower"": ""3 HP"",   ""Speed"": ""960 Rpm"" }","{""Motor"": ""Three Phase Induction Motor"", ""Horsepower"": ""3 HP"", ""Speed"": ""960 Rpm""}","{""part type"": ""Three Phase Induction Motor"", ""horsepower"": ""3 HP"", ""speed"": ""960 Rpm""}"
gpn gear motor,False,0,{brand_or_model_number:} gpn gear,{},{}
Dol Motor Starters,True,1,"{value_attributes: ""Dol Motor Starters""}","{""value_attributes"": ""Dol Motor Starters""}","{""value_attributes"": ""Dol Motor Starters""}"
Oil Starter Magnet Call,True,2,"{   ""feature"": ""Magnet Call"",   ""power source"": ""Oil Starter"" } <","{""feature"": ""Magnet Call"", ""power source"": ""Oil Starter""}","{""feature"": ""Magnet Call"", ""power source"": ""Oil Starter""}"
AC MOTAR,False,0,"{power_source}:{""type"":",{},{}
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0 0.57 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0"",   ""power"": ""0.57 kW"" } <end","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0"", ""power"": ""0.57 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0"", ""power"": ""0.57 kW""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0 0.06 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0"",   ""power"": ""0.06 kW"" } <","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0"", ""power"": ""0.06 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0"", ""power"": ""0.06 kW""}"
50HP Abb Electric Motor,True,1,"{power_output: ""50HP"", ""motor_brand"": ""Abb Electric Motor""}","{""motor_brand"": ""Abb Electric Motor""}","{""motor_brand"": ""Abb Electric Motor""}"
10 hp crompton motor,True,1,"{motor_type: ""crompton motor"", ""power"": ""10 hp""} <","{""power"": ""10 hp""}","{""power"": ""10 hp""}"
PowerSpeed Armature for Gsh-500 Bosch,True,3,"{   ""Brand"": ""Bosch"",   ""Armature for"": ""Gsh-500"",   ""Feature"": ""PowerSpeed"" }","{""Brand"": ""Bosch"", ""Armature for"": ""Gsh-500"", ""Feature"": ""PowerSpeed""}","{""brand"": ""Bosch"", ""Armature for"": ""Gsh-500"", ""feature"": ""PowerSpeed""}"
SIEMENS SINAMICS S200 Servo Motor 1FL2306-4AC01-0HB0 0.1 kW,True,5,"{   ""Model Number"": ""1FL2306-4AC01-0HB0"",   ""Brand/Series"": ""SIEMENS SINAMICS"",   ""Power"": ""0.1 kW"",   ""Type"": ""Servo Motor"",   ""Series"": ""S200"" }","{""Model Number"": ""1FL2306-4AC01-0HB0"", ""Brand/Series"": ""SIEMENS SINAMICS"", ""Power"": ""0.1 kW"", ""Type"": ""Servo Motor"", ""Series"": ""S200""}","{""model number"": ""1FL2306-4AC01-0HB0"", ""Brand/Series"": ""SIEMENS SINAMICS"", ""power"": ""0.1 kW"", ""Type"": ""Servo Motor"", ""series"": ""S200""}"
helical gear motor,True,1,"{attribute: ""helical gear motor""}<turn|><end","{""attribute"": ""helical gear motor""}",{}
3330601 Cummins Electronic Fuel Control Actuator,True,3,"{   ""Part_Number"": ""3330601"",   ""Brand"": ""Cummins"",   ""Control_Type"": ""Electronic Fuel Control Actuator"" } <","{""Part_Number"": ""3330601"", ""Brand"": ""Cummins"", ""Control_Type"": ""Electronic Fuel Control Actuator""}","{""Part_Number"": ""3330601"", ""brand"": ""Cummins"", ""Control_Type"": ""Electronic Fuel Control Actuator""}"
Stepper Motor,False,0,{motor_type}: Stepper Motor,{},{}
desert type copper 32 mm 1 cooler motor,True,4,"{   ""copper"": true,   ""type"": ""desert type"",   ""size"": ""32 mm"",   ""feature"": ""1 cooler motor"" }","{""copper"": true, ""type"": ""desert type"", ""size"": ""32 mm"", ""feature"": ""1 cooler motor""}","{""copper"": ""True"", ""type"": ""desert type"", ""size"": ""32 mm"", ""feature"": ""1 cooler motor""}"
9067/9069 Makita Armature By PowerSpeed,True,4,"{   ""Model Number"": ""9067/9069"",   ""Brand"": ""Makita"",   ""Part"": ""Armature"",   ""Attribute"": ""By PowerSpeed"" }","{""Model Number"": ""9067/9069"", ""Brand"": ""Makita"", ""Part"": ""Armature"", ""Attribute"": ""By PowerSpeed""}","{""model number"": ""9067/9069"", ""brand"": ""Makita"", ""Part"": ""Armature"", ""Attribute"": ""By PowerSpeed""}"
1 2 hp 775 12 v rs775 10000rpm 12v dc motor,True,6,"{   ""model_number"": ""rs775"",   ""voltage"": ""12v dc motor"",   ""speed"": ""10000rpm"",   ""power"": ""1"",   ""voltage_setting"": ""2 hp"",   ""value"": ""775"" } <","{""model_number"": ""rs775"", ""voltage"": ""12v dc motor"", ""speed"": ""10000rpm"", ""power"": ""1"", ""voltage_setting"": ""2 hp"", ""value"": ""775""}","{""model name/number"": ""rs775"", ""voltage"": ""12v dc motor"", ""speed"": ""10000rpm"", ""power"": ""1"", ""voltage_setting"": ""2 hp"", ""value"": ""775""}"
5hp 3phase motor,False,0,"{power_output}5hp"",",{},{}
Bharat Benz Aluminium Housing,True,2,"{   ""Housing"": ""Aluminium"",   ""Brand"": ""Bharat Benz"" } <end","{""Housing"": ""Aluminium"", ""Brand"": ""Bharat Benz""}","{""Housing"": ""Aluminium"", ""brand"": ""Bharat Benz""}"
lubi three phase induction motors,False,0,{power_source}:three phase induction,{},{}
Crane Geared Brake Motor,True,1,"{   ""Feature"": ""Crane Geared Brake Motor"" }","{""Feature"": ""Crane Geared Brake Motor""}","{""feature"": ""Crane Geared Brake Motor""}"
1400 rpm single phase 230 v 230v apex cool 410w single phase exhaust fan motor,True,7,"{   ""operation_voltage"": ""230v"",   ""fan_type"": ""exhaust fan motor"",   ""speed"": ""1400 rpm"",   ""power"": ""410w"",   ""phase"": ""single phase"",   ""brand"": ""apex cool"",   ""voltage"": ""single phase"" } <","{""operation_voltage"": ""230v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool"", ""voltage"": ""single phase""}","{""operation_voltage"": ""230v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool"", ""voltage"": ""single phase""}"
12v dc motor,False,0,"{voltage}: """,{},{}
1400 rpm 230 v apex cool 410w single phase exhaust fan motor,True,6,"{   ""operation_voltage"": ""230 v"",   ""fan_type"": ""exhaust fan motor"",   ""speed"": ""1400 rpm"",   ""power"": ""410w"",   ""brand"": ""apex cool"",   ""phase"": ""single phase"" } <end","{""operation_voltage"": ""230 v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""operation_voltage"": ""230 v"", ""fan_type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""brand"": ""apex cool"", ""phase"": ""single phase""}"
Suguna Motor Starter,True,1,"{key-value attributes: ""Suguna Motor Starter""}","{""key-value attributes"": ""Suguna Motor Starter""}","{""key-value attributes"": ""Suguna Motor Starter""}"
reverse forward 3 phase 20 3 hp starters,True,4,"{   ""voltage"": ""20"",   ""power"": ""3 phase"",   ""operation"": ""reverse forward"",   ""features"": ""3 hp starters"" }","{""voltage"": ""20"", ""power"": ""3 phase"", ""operation"": ""reverse forward"", ""features"": ""3 hp starters""}","{""voltage"": ""20"", ""power"": ""3 phase"", ""operation"": ""reverse forward"", ""features"": ""3 hp starters""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0 5.5 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0"",   ""power"": ""5.5 kW"" }","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0"", ""power"": ""5.5 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0"", ""power"": ""5.5 kW""}"
rexroth servo drive,True,2,"{attribute: ""servo drive"", brand: ""rexroth""} <end","{""attribute"": ""servo drive"", ""brand"": ""rexroth""}","{""brand"": ""rexroth""}"
Valve Positioners,True,1,"{attribute: ""Valve Positioners""}","{""attribute"": ""Valve Positioners""}",{}
FOOT Mounted Motor (model Gf 6834),True,2,"{   ""power source"": ""FOOT Mounted Motor (model Gf 6834)"",   ""motor_type"": ""Motor (model Gf 6834)"" } <","{""power source"": ""FOOT Mounted Motor (model Gf 6834)"", ""motor_type"": ""Motor (model Gf 6834)""}","{""power source"": ""FOOT Mounted Motor (model Gf 6834)"", ""motor_type"": ""Motor (model Gf 6834)""}"
1400 rpm apex cool 410w single phase exhaust fan motor,True,5,"{   ""fan type"": ""exhaust fan motor"",   ""speed"": ""1400 rpm"",   ""power"": ""single phase"",   ""brand"": ""apex cool"",   ""wattage"": ""410w"" }","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""single phase"", ""brand"": ""apex cool"", ""wattage"": ""410w""}","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""single phase"", ""brand"": ""apex cool"", ""wattage"": ""410w""}"
Motor Stater,True,1,"{attribute: ""Motor Stater""}","{""attribute"": ""Motor Stater""}",{}
Paragon Motor Starter,True,1,"{attribute: ""Paragon Motor Starter""} <end","{""attribute"": ""Paragon Motor Starter""}",{}
UR006G XGT Brushless Motor Active Feedback Sensing,True,4,"{   ""Model_Number"": ""UR006G"",   ""Feature"": ""Active Feedback Sensing"",   ""Motor_Type"": ""Brushless Motor"",   ""Series"": ""XGT"" }","{""Model_Number"": ""UR006G"", ""Feature"": ""Active Feedback Sensing"", ""Motor_Type"": ""Brushless Motor"", ""Series"": ""XGT""}","{""Model_Number"": ""UR006G"", ""feature"": ""Active Feedback Sensing"", ""Motor_Type"": ""Brushless Motor"", ""series"": ""XGT""}"
schubert and salzer positioner,True,2,"{attribute: ""positioner"", brand: ""schubert and salzer""}","{""attribute"": ""positioner"", ""brand"": ""schubert and salzer""}","{""brand"": ""schubert and salzer""}"
polisher-motor,True,1,"{attribute: ""polisher-motor""} <end","{""attribute"": ""polisher-motor""}",{}
Electric Vibratory Motor,True,1,"{power_source: ""Electric Vibratory Motor""}<turn|>","{""power_source"": ""Electric Vibratory Motor""}","{""power source"": ""Electric Vibratory Motor""}"
Abb Electric Motor 50hp 1500 Rpm,False,0,{power_output}50hp,{},{}
SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0  servo motor 2.7 kW,True,3,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"",   ""power_consumption"": ""2.7 kW"",   ""type"": ""servo motor"" } <end","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"", ""power_consumption"": ""2.7 kW"", ""type"": ""servo motor""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"", ""power_consumption"": ""2.7 kW"", ""type"": ""servo motor""}"
Siemens Face Mounted Induction Motor,True,3,"{   ""Brand"": ""Siemens"",   ""Motor Type"": ""Induction Motor"",   ""Mounting"": ""Face Mounted"" } <end","{""Brand"": ""Siemens"", ""Motor Type"": ""Induction Motor"", ""Mounting"": ""Face Mounted""}","{""brand"": ""Siemens"", ""Motor Type"": ""Induction Motor"", ""Mounting"": ""Face Mounted""}"
5 HP Three Phase Motor,False,0,"{power_source}: ""Three Phase",{},{}
APEX COOL 410W MOTOR,True,3,"{power_consumption_in_watts:410W,brand_or_model:APEX COOL,motor_type:MOTOR} <","{""power_consumption_in_watts"": ""410W"", ""brand_or_model"": ""APEX COOL"", ""motor_type"": ""MOTOR""}","{""power_consumption_in_watts"": ""410W"", ""brand_or_model"": ""APEX COOL"", ""motor_type"": ""MOTOR""}"
Motar Starter,True,1,"{attribute: ""Motar Starter""}","{""attribute"": ""Motar Starter""}",{}
Siemens 7.5 KW 2 HP Electric Motor,True,3,"{power_consumption_kw: ""7.5 KW"", ""Brand"": ""Siemens"", ""Motor"": ""Electric Motor"", ""Horsepower"": ""2 HP""}","{""Brand"": ""Siemens"", ""Motor"": ""Electric Motor"", ""Horsepower"": ""2 HP""}","{""brand"": ""Siemens"", ""part type"": ""Electric Motor"", ""horsepower"": ""2 HP""}"
Unbalance Vibratory Motors,True,1,"{   ""attribute"": ""Unbalance Vibratory Motors"" }","{""attribute"": ""Unbalance Vibratory Motors""}",{}
Sew Brake Motor,True,1,"{attribute: ""Sew Brake Motor""}","{""attribute"": ""Sew Brake Motor""}",{}
ABB Three Phase Induction Motor,False,0,{power_source}:ABB Three Phase,{},{}
Oriental motor,True,1,"{motor_type: ""Oriental motor""}<turn|><end","{""motor_type"": ""Oriental motor""}","{""motor_type"": ""Oriental motor""}"
3 phase auto starter,False,0,"{power_source}: ""3 phase",{},{}
Type 200 17 Inch Copper Exhaust Fan Motor,True,4,"{   ""Copper"": ""Yes"",   ""Exhaust Fan Motor"": ""Exhaust Fan Motor"",   ""Size"": ""17 Inch"",   ""Type"": ""Type 200"" }","{""Copper"": ""Yes"", ""Exhaust Fan Motor"": ""Exhaust Fan Motor"", ""Size"": ""17 Inch"", ""Type"": ""Type 200""}","{""Copper"": ""Yes"", ""Exhaust Fan Motor"": ""Exhaust Fan Motor"", ""size"": ""17 Inch"", ""Type"": ""Type 200""}"
Openable Gate Motor,True,1,"{attribute: ""Openable Gate"", ""power_source"": ""Motor""}","{""power_source"": ""Motor""}","{""power source"": ""Motor""}"
