query,ok,key_count,raw_output,attributes_json,norm_attributes_json
Petrosa starter mini 8 KG,True,4,"{""product_name"": ""mini"", ""brand"": ""Petrosa starter"", ""weight"": ""8 KG"", ""material"": ""Pet""} <end","{""product_name"": ""mini"", ""brand"": ""Petrosa starter"", ""weight"": ""8 KG"", ""material"": ""Pet""}","{""product_name"": ""mini"", ""brand"": ""Petrosa starter"", ""weight"": ""8 KG"", ""material"": ""Pet""}"
Petrosa starter mini 8KG,True,4,"{""product_type"": ""mini"", ""brand"": ""Petrosa"", ""weight"": ""8KG"", ""attribute"": ""starter""}","{""product_type"": ""mini"", ""brand"": ""Petrosa"", ""weight"": ""8KG"", ""attribute"": ""starter""}","{""product_type"": ""mini"", ""brand"": ""Petrosa"", ""weight"": ""8KG""}"
apex cool 410w single phase exhaust fan motor,True,4,"{""power"": ""410w"", ""fan type"": ""exhaust fan motor"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""power"": ""410w"", ""fan type"": ""exhaust fan motor"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""power"": ""410w"", ""fan type"": ""exhaust fan motor"", ""brand"": ""apex cool"", ""phase"": ""single phase""}"
danfoss original brand new h1b80/h1b110 motor,True,5,"{""brand"": ""danfoss"", ""model_number"": ""h1b80/h1b110"", ""condition"": ""brand new"", ""motor"": ""motor"", ""brand_name"": ""original brand""}","{""brand"": ""danfoss"", ""model_number"": ""h1b80/h1b110"", ""condition"": ""brand new"", ""motor"": ""motor"", ""brand_name"": ""original brand""}","{""brand"": ""danfoss"", ""model name/number"": ""h1b80/h1b110"", ""condition"": ""brand new"", ""part type"": ""motor"", ""brand_name"": ""original brand""}"
3 HP Three Phase Induction Motor 960 Rpm,True,3,"{""motor_type"": ""Three Phase Induction Motor"", ""speed"": ""960 Rpm"", ""power"": ""3 HP""}","{""motor_type"": ""Three Phase Induction Motor"", ""speed"": ""960 Rpm"", ""power"": ""3 HP""}","{""motor_type"": ""Three Phase Induction Motor"", ""speed"": ""960 Rpm"", ""power"": ""3 HP""}"
gpn gear motor,True,2,"{""model_number"": ""gpn"", ""power_source"": ""gear motor""} </","{""model_number"": ""gpn"", ""power_source"": ""gear motor""}","{""model name/number"": ""gpn"", ""power source"": ""gear motor""}"
Dol Motor Starters,True,2,"{""motor"": ""Dol Motor"", ""features"": ""Starters""} </","{""motor"": ""Dol Motor"", ""features"": ""Starters""}","{""part type"": ""Dol Motor"", ""features"": ""Starters""}"
Oil Starter Magnet Call,True,2,"{""magnet"": ""Magnet"", ""call"": ""Magnet Call"", ""oil starter""} </start","{""magnet"": ""Magnet"", ""call"": ""Magnet Call""}","{""magnet"": ""Magnet"", ""call"": ""Magnet Call""}"
AC MOTAR,True,1,"{""power_source"": ""AC MOTAR""} <","{""power_source"": ""AC MOTAR""}","{""power source"": ""AC MOTAR""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0 0.57 kW,True,3,"{""motor_type"": ""SERVO MOTOR"", ""power_consumption"": ""0.57 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0""} <","{""motor_type"": ""SERVO MOTOR"", ""power_consumption"": ""0.57 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0""}","{""motor_type"": ""SERVO MOTOR"", ""power_consumption"": ""0.57 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1SB0""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0 0.06 kW,True,2,"{""power_consumption"": ""0.06 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0""} </start","{""power_consumption"": ""0.06 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0""}","{""power_consumption"": ""0.06 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-4AK01-0SB0""}"
50HP Abb Electric Motor,True,2,"{""power"": ""50HP"", ""brand"": ""Abb Electric Motor""}","{""power"": ""50HP"", ""brand"": ""Abb Electric Motor""}","{""power"": ""50HP"", ""brand"": ""Abb Electric Motor""}"
10 hp crompton motor,True,2,"{""motor"": ""crompton motor"", ""power"": ""10 hp""}","{""motor"": ""crompton motor"", ""power"": ""10 hp""}","{""part type"": ""crompton motor"", ""power"": ""10 hp""}"
PowerSpeed Armature for Gsh-500 Bosch,True,2,"{""power_speed"": ""Armature for Gsh-500"", ""brand"": ""Bosch""}","{""power_speed"": ""Armature for Gsh-500"", ""brand"": ""Bosch""}","{""power_speed"": ""Armature for Gsh-500"", ""brand"": ""Bosch""}"
SIEMENS SINAMICS S200 Servo Motor 1FL2306-4AC01-0HB0 0.1 kW,True,2,"{""power_consumption"": ""0.1 kW"", ""model_number"": ""SIEMENS SINAMICS S200 Servo Motor 1FL2306-4AC01-0HB0""} </","{""power_consumption"": ""0.1 kW"", ""model_number"": ""SIEMENS SINAMICS S200 Servo Motor 1FL2306-4AC01-0HB0""}","{""power_consumption"": ""0.1 kW"", ""model name/number"": ""SIEMENS SINAMICS S200 Servo Motor 1FL2306-4AC01-0HB0""}"
helical gear motor,True,1,"{""mechanism"": ""helical gear motor""} </start","{""mechanism"": ""helical gear motor""}","{""mechanism"": ""helical gear motor""}"
3330601 Cummins Electronic Fuel Control Actuator,True,2,"{""query"": ""Cummins Electronic Fuel Control Actuator"", ""part_number"": ""3330601""} </","{""query"": ""Cummins Electronic Fuel Control Actuator"", ""part_number"": ""3330601""}","{""model name/number"": ""3330601""}"
Stepper Motor,True,1,"{""motor_type"": ""Stepper Motor""} <end","{""motor_type"": ""Stepper Motor""}","{""motor_type"": ""Stepper Motor""}"
desert type copper 32 mm 1 cooler motor,True,4,"{""type"": ""desert type"", ""material"": ""copper"", ""size"": ""32 mm"", ""feature"": ""1 cooler motor""} </start","{""type"": ""desert type"", ""material"": ""copper"", ""size"": ""32 mm"", ""feature"": ""1 cooler motor""}","{""type"": ""desert type"", ""material"": ""copper"", ""size"": ""32 mm"", ""feature"": ""1 cooler motor""}"
9067/9069 Makita Armature By PowerSpeed,True,4,"{""model_number"": ""9067/9069"", ""power_source"": ""By PowerSpeed"", ""brand"": ""Makita"", ""mechanism"": ""Armature""}","{""model_number"": ""9067/9069"", ""power_source"": ""By PowerSpeed"", ""brand"": ""Makita"", ""mechanism"": ""Armature""}","{""model name/number"": ""9067/9069"", ""power source"": ""By PowerSpeed"", ""brand"": ""Makita"", ""mechanism"": ""Armature""}"
1 2 hp 775 12 v rs775 10000rpm 12v dc motor,True,7,"{""key_value_attributes"": ""1"", ""power"": ""2 hp"", ""model_number"": ""rs775"", ""speed"": ""10000rpm"", ""voltage"": ""12v dc motor"", ""value"": ""775"", ""voltage_input"": ""12v""}","{""key_value_attributes"": ""1"", ""power"": ""2 hp"", ""model_number"": ""rs775"", ""speed"": ""10000rpm"", ""voltage"": ""12v dc motor"", ""value"": ""775"", ""voltage_input"": ""12v""}","{""key_value_attributes"": ""1"", ""power"": ""2 hp"", ""model name/number"": ""rs775"", ""speed"": ""10000rpm"", ""voltage"": ""12v dc motor"", ""value"": ""775"", ""voltage_input"": ""12v""}"
5hp 3phase motor,True,2,"{""power"": ""5hp"", ""motor"": ""3phase motor""}","{""power"": ""5hp"", ""motor"": ""3phase motor""}","{""power"": ""5hp"", ""part type"": ""3phase motor""}"
Bharat Benz Aluminium Housing,True,2,"{""Housing"": ""Aluminium"", ""Brand"": ""Bharat Benz""} </","{""Housing"": ""Aluminium"", ""Brand"": ""Bharat Benz""}","{""Housing"": ""Aluminium"", ""brand"": ""Bharat Benz""}"
lubi three phase induction motors,True,2,"{""power_source"": ""three phase induction motors"", ""brand_or_name"": ""lubi""} </","{""power_source"": ""three phase induction motors"", ""brand_or_name"": ""lubi""}","{""power source"": ""three phase induction motors"", ""brand_or_name"": ""lubi""}"
Crane Geared Brake Motor,True,2,"{""mechanism"": ""Crane"", ""power_source"": ""Geared Brake Motor""} </start","{""mechanism"": ""Crane"", ""power_source"": ""Geared Brake Motor""}","{""mechanism"": ""Crane"", ""power source"": ""Geared Brake Motor""}"
1400 rpm single phase 230 v 230v apex cool 410w single phase exhaust fan motor,True,6,"{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""voltage"": ""single phase 230v 230v"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""voltage"": ""single phase 230v 230v"", ""brand"": ""apex cool"", ""phase"": ""single phase""}","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""voltage"": ""single phase 230v 230v"", ""brand"": ""apex cool"", ""phase"": ""single phase""}"
12v dc motor,True,1,"{""power_source"": ""12v dc motor""}","{""power_source"": ""12v dc motor""}","{""power source"": ""12v dc motor""}"
1400 rpm 230 v apex cool 410w single phase exhaust fan motor,True,6,"{""fan type"": ""exhaust fan motor"", ""voltage"": ""230 v"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}","{""fan type"": ""exhaust fan motor"", ""voltage"": ""230 v"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}","{""fan type"": ""exhaust fan motor"", ""voltage"": ""230 v"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}"
Suguna Motor Starter,True,2,"{""attribute"": ""Suguna"", ""motor_starter"": ""Motor Starter""}","{""attribute"": ""Suguna"", ""motor_starter"": ""Motor Starter""}","{""motor_starter"": ""Motor Starter""}"
reverse forward 3 phase 20 3 hp starters,True,4,"{""phase"": ""3 phase"", ""power"": ""3 hp starters"", ""movement"": ""reverse forward"", ""quantity"": ""20""} </start","{""phase"": ""3 phase"", ""power"": ""3 hp starters"", ""movement"": ""reverse forward"", ""quantity"": ""20""}","{""phase"": ""3 phase"", ""power"": ""3 hp starters"", ""movement"": ""reverse forward"", ""quantity"": ""20""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0 5.5 kW,True,4,"{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""5.5 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0"", ""attribute"": ""SIEMENS""} </start","{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""5.5 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0"", ""attribute"": ""SIEMENS""}","{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""5.5 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AC01-0MB0""}"
rexroth servo drive,True,2,"{""drive"": ""servo drive"", ""brand"": ""rexroth""} </","{""drive"": ""servo drive"", ""brand"": ""rexroth""}","{""drive"": ""servo drive"", ""brand"": ""rexroth""}"
Valve Positioners,True,1,"{""function"": ""Valve Positioners""}","{""function"": ""Valve Positioners""}","{""function"": ""Valve Positioners""}"
FOOT Mounted Motor (model Gf 6834),True,2,"{""motor"": ""Motor (model Gf 6834)"", ""mounting"": ""FOOT Mounted""} </","{""motor"": ""Motor (model Gf 6834)"", ""mounting"": ""FOOT Mounted""}","{""part type"": ""Motor (model Gf 6834)"", ""mounting"": ""FOOT Mounted""}"
1400 rpm apex cool 410w single phase exhaust fan motor,True,5,"{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""} </","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}","{""fan type"": ""exhaust fan motor"", ""speed"": ""1400 rpm"", ""power"": ""410w"", ""phase"": ""single phase"", ""brand"": ""apex cool""}"
Motor Stater,True,1,"{""power_source"": ""Motor Stater""} </","{""power_source"": ""Motor Stater""}","{""power source"": ""Motor Stater""}"
Paragon Motor Starter,True,1,"{""motor_starter"": ""Paragon Motor Starter""}","{""motor_starter"": ""Paragon Motor Starter""}","{""motor_starter"": ""Paragon Motor Starter""}"
UR006G XGT Brushless Motor Active Feedback Sensing,True,4,"{""Motor"": ""Active Feedback Sensing"", ""Brand"": ""XGT"", ""Model Number"": ""UR006G"", ""Type"": ""Brushless Motor""} <","{""Motor"": ""Active Feedback Sensing"", ""Brand"": ""XGT"", ""Model Number"": ""UR006G"", ""Type"": ""Brushless Motor""}","{""part type"": ""Active Feedback Sensing"", ""brand"": ""XGT"", ""model number"": ""UR006G"", ""Type"": ""Brushless Motor""}"
schubert and salzer positioner,True,2,"{""positioner"": ""schubert and salzer"", ""attribute"": ""positioner""} </","{""positioner"": ""schubert and salzer"", ""attribute"": ""positioner""}","{""positioner"": ""schubert and salzer""}"
polisher-motor,True,1,"{""function"": ""polisher-motor""} </start","{""function"": ""polisher-motor""}","{""function"": ""polisher-motor""}"
Electric Vibratory Motor,True,1,"{""motor_type"": ""Electric Vibratory Motor""}","{""motor_type"": ""Electric Vibratory Motor""}","{""motor_type"": ""Electric Vibratory Motor""}"
Abb Electric Motor 50hp 1500 Rpm,True,4,"{""motor"": ""Electric Motor"", ""brand"": ""Abb"", ""speed"": ""1500 Rpm"", ""power"": ""50hp""}","{""motor"": ""Electric Motor"", ""brand"": ""Abb"", ""speed"": ""1500 Rpm"", ""power"": ""50hp""}","{""part type"": ""Electric Motor"", ""brand"": ""Abb"", ""speed"": ""1500 Rpm"", ""power"": ""50hp""}"
SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0  servo motor 2.7 kW,True,3,"{""motor"": ""servo motor"", ""brand"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"", ""power"": ""2.7 kW""}","{""motor"": ""servo motor"", ""brand"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"", ""power"": ""2.7 kW""}","{""part type"": ""servo motor"", ""brand"": ""SIEMENS SIMOTICS S-1FK2 1FK2106-4AF11-1SA0"", ""power"": ""2.7 kW""}"
Siemens Face Mounted Induction Motor,True,3,"{""motor_type"": ""Induction Motor"", ""mounting"": ""Face Mounted"", ""brand"": ""Siemens""}","{""motor_type"": ""Induction Motor"", ""mounting"": ""Face Mounted"", ""brand"": ""Siemens""}","{""motor_type"": ""Induction Motor"", ""mounting"": ""Face Mounted"", ""brand"": ""Siemens""}"
5 HP Three Phase Motor,True,2,"{""power"": ""5 HP"", ""motor_type"": ""Three Phase Motor""} </start","{""power"": ""5 HP"", ""motor_type"": ""Three Phase Motor""}","{""power"": ""5 HP"", ""motor_type"": ""Three Phase Motor""}"
APEX COOL 410W MOTOR,True,2,"{""power"": ""410W MOTOR"", ""brand"": ""APEX COOL""} </","{""power"": ""410W MOTOR"", ""brand"": ""APEX COOL""}","{""power"": ""410W MOTOR"", ""brand"": ""APEX COOL""}"
Motar Starter,True,1,"{""power_source"": ""Motar Starter""} </","{""power_source"": ""Motar Starter""}","{""power source"": ""Motar Starter""}"
Siemens 7.5 KW 2 HP Electric Motor,True,4,"{""power_consumption"": ""7.5 KW"", ""brand"": ""Siemens"", ""motor"": ""Electric Motor"", ""horsepower"": ""2 HP""}","{""power_consumption"": ""7.5 KW"", ""brand"": ""Siemens"", ""motor"": ""Electric Motor"", ""horsepower"": ""2 HP""}","{""power_consumption"": ""7.5 KW"", ""brand"": ""Siemens"", ""part type"": ""Electric Motor"", ""horsepower"": ""2 HP""}"
Unbalance Vibratory Motors,True,1,"{""attribute"": ""Unbalance Vibratory Motors""} </","{""attribute"": ""Unbalance Vibratory Motors""}",{}
Sew Brake Motor,False,0,,{},{}
ABB Three Phase Induction Motor,True,2,"{""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""ABB""} </start","{""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""ABB""}","{""motor_type"": ""Three Phase Induction Motor"", ""brand"": ""ABB""}"
Oriental motor,True,1,"{""motor"": ""Oriental motor""}","{""motor"": ""Oriental motor""}","{""part type"": ""Oriental motor""}"
3 phase auto starter,True,2,"{""power"": ""3 phase"", ""feature"": ""auto starter""} </","{""power"": ""3 phase"", ""feature"": ""auto starter""}","{""power"": ""3 phase"", ""feature"": ""auto starter""}"
Type 200 17 Inch Copper Exhaust Fan Motor,True,5,"{""Fan"": ""Exhaust Fan"", ""Material"": ""Copper"", ""Type"": ""Type 200"", ""Feature"": ""Motor"", ""Size"": ""17 Inch""} </","{""Fan"": ""Exhaust Fan"", ""Material"": ""Copper"", ""Type"": ""Type 200"", ""Feature"": ""Motor"", ""Size"": ""17 Inch""}","{""Fan"": ""Exhaust Fan"", ""material"": ""Copper"", ""Type"": ""Type 200"", ""feature"": ""Motor"", ""size"": ""17 Inch""}"
Openable Gate Motor,True,1,"{""motor"": ""Openable Gate Motor""} </start","{""motor"": ""Openable Gate Motor""}","{""part type"": ""Openable Gate Motor""}"
hollow shaft encoder,True,2,"{""shaft type"": ""hollow shaft"", ""device"": ""encoder""}","{""shaft type"": ""hollow shaft"", ""device"": ""encoder""}","{""shaft type"": ""hollow shaft"", ""device"": ""encoder""}"
pbl-right-angled-helical-bevel-geared-motor,True,2,"{""motor_type"": ""geared-motor"", ""model_number"": ""pbl-right-angled-helical-bevel""} </start","{""motor_type"": ""geared-motor"", ""model_number"": ""pbl-right-angled-helical-bevel""}","{""motor_type"": ""geared-motor"", ""model name/number"": ""pbl-right-angled-helical-bevel""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF00-1MA0 2.7 kW,True,3,"{""power_consumption"": ""2.7 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF00-1MA0"", ""key_attributes"": ""SIEMENS""}","{""power_consumption"": ""2.7 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF00-1MA0"", ""key_attributes"": ""SIEMENS""}","{""power_consumption"": ""2.7 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTER 1FK2106-4AF00-1MA0""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF00-1SA0  2.7 kW,True,3,"{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF00-1SA0""} </","{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF00-1SA0""}","{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF00-1SA0""}"
"Foredom Flex Shaft Motor, Foredom Dental Motor, Art &Amp; Craft",True,3,"{""Brand"": ""Foredom"", ""Motor"": ""Flex Shaft Motor, Foredom Dental Motor, Art &Amp; Craft"", ""Brand_of_motor"": ""Foredom""}","{""Brand"": ""Foredom"", ""Motor"": ""Flex Shaft Motor, Foredom Dental Motor, Art &Amp; Craft"", ""Brand_of_motor"": ""Foredom""}","{""brand"": ""Foredom"", ""part type"": ""Flex Shaft Motor, Foredom Dental Motor, Art &Amp; Craft"", ""Brand_of_motor"": ""Foredom""}"
lift-motor,True,1,"{""power_source"": ""lift-motor""} </","{""power_source"": ""lift-motor""}","{""power source"": ""lift-motor""}"
aira mild steel pneumatic rotary actuator,True,4,"{""actuator"": ""pneumatic rotary actuator"", ""material"": ""mild steel"", ""brand"": ""aira"", ""type"": ""air""} </start","{""actuator"": ""pneumatic rotary actuator"", ""material"": ""mild steel"", ""brand"": ""aira"", ""type"": ""air""}","{""part type"": ""pneumatic rotary actuator"", ""material"": ""mild steel"", ""brand"": ""aira"", ""type"": ""air""}"
flange type 25 hp motor,True,2,"{""flange type"": ""flange type"", ""power"": ""25 hp motor""}","{""flange type"": ""flange type"", ""power"": ""25 hp motor""}","{""flange type"": ""flange type"", ""power"": ""25 hp motor""}"
3 phase dol motor starter,True,2,"{""motor"": ""dol motor starter"", ""phase"": ""3 phase""}","{""motor"": ""dol motor starter"", ""phase"": ""3 phase""}","{""part type"": ""dol motor starter"", ""phase"": ""3 phase""}"
Siemens Three Phase Electric Motor,True,1,"{""power_source"": ""Siemens Three Phase Electric Motor""} </start","{""power_source"": ""Siemens Three Phase Electric Motor""}","{""power source"": ""Siemens Three Phase Electric Motor""}"
Lubi Electrical Motor,True,2,"{""motor"": ""Electrical Motor"", ""brand"": ""Lubi""} </","{""motor"": ""Electrical Motor"", ""brand"": ""Lubi""}","{""part type"": ""Electrical Motor"", ""brand"": ""Lubi""}"
Moter stater,True,1,"{""power_source"": ""Moter stater""}","{""power_source"": ""Moter stater""}","{""power source"": ""Moter stater""}"
"HUMSER 12V 10RPM, 24V 20RPM High Torque Shaft Self-Lock Engine DC Micro Gear Motor With Brass Pully",True,6,"{""Motor Type"": ""DC Micro Gear Motor With Brass Pully"", ""Lock"": ""Self-Lock Engine"", ""Speed"": ""10RPM, 24V 20RPM"", ""Voltage"": ""12V"", ""Brand"": ""HUMSER"", ""Shaft"": ""High Torque Shaft""}","{""Motor Type"": ""DC Micro Gear Motor With Brass Pully"", ""Lock"": ""Self-Lock Engine"", ""Speed"": ""10RPM, 24V 20RPM"", ""Voltage"": ""12V"", ""Brand"": ""HUMSER"", ""Shaft"": ""High Torque Shaft""}","{""Motor Type"": ""DC Micro Gear Motor With Brass Pully"", ""Lock"": ""Self-Lock Engine"", ""speed"": ""10RPM, 24V 20RPM"", ""voltage"": ""12V"", ""brand"": ""HUMSER"", ""Shaft"": ""High Torque Shaft""}"
