query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
Cooler Motor 7 Sutt,True,2,5,"```json
{""attributes"":[{""attribute_key"":""application"",""value"":""cooler motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""cooler motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""stack_height"",""value"":""7 sutt"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""core_size"",""value"":""7 sutt"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""size"",""value"":""7 sutt"",""key_priority"":3,""attribute_priority"":2}]}
```","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""cooler motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""cooler motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""stack_height"", ""value"": ""7 sutt"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""core_size"", ""value"": ""7 sutt"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""size"", ""value"": ""7 sutt"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2460,239,$0.001589
Vintage Industrial Motor,True,3,5,"```json
{""attributes"": [{""attribute_key"": ""style"", ""value"": ""vintage"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""condition"", ""value"": ""vintage"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""industrial"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""grade"", ""value"": ""industrial"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}
```","{""attributes"": [{""attribute_key"": ""style"", ""value"": ""vintage"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""condition"", ""value"": ""vintage"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""industrial"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""grade"", ""value"": ""industrial"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2457,248,$0.001600
fan-motors,True,2,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""fan-motors"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""fan-motors"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""fan"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""fan-motors"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""fan-motors"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""fan"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,171,$0.001485
mig pmdc motor 24v 42v,True,4,7,"{""attributes"":[{""attribute_key"":""brand"",""value"":""mig"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""pmdc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""pmdc motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""voltage"",""value"":""24v"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""volt"",""value"":""24v"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""voltage"",""value"":""42v"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""volt"",""value"":""42v"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""mig"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""pmdc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""pmdc motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""voltage"", ""value"": ""24v"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""volt"", ""value"": ""24v"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""voltage"", ""value"": ""42v"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""volt"", ""value"": ""42v"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2467,285,$0.001661
Single Phase AC Synchronous Motor,True,3,5,"{""attributes"":[{""attribute_key"":""phase"",""value"":""Single Phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""Single Phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""current_type"",""value"":""AC"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""Synchronous Motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""Synchronous Motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""Single Phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""Single Phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""current_type"", ""value"": ""AC"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Synchronous Motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""Synchronous Motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2460,223,$0.001564
9607 HB / 9609 HB Makita Armature By PowerSpeed,True,4,8,"```json
{""attributes"":[{""attribute_key"":""brand"",""value"":""PowerSpeed"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""PowerSpeed"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""part_type"",""value"":""Armature"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_name"",""value"":""Armature"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""compatible_brand"",""value"":""Makita"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""for_brand"",""value"":""Makita"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""model_number"",""value"":""9607 HB / 9609 HB"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""compatible_model"",""value"":""9607 HB / 9609 HB"",""key_priority"":2,""attribute_priority"":4}]}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""PowerSpeed"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""PowerSpeed"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""part_type"", ""value"": ""Armature"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_name"", ""value"": ""Armature"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""compatible_brand"", ""value"": ""Makita"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""for_brand"", ""value"": ""Makita"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""model_number"", ""value"": ""9607 HB / 9609 HB"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""compatible_model"", ""value"": ""9607 HB / 9609 HB"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2473,1606,$0.003646
parallel shaft helical geard motor,True,3,6,"{""attributes"":[{""attribute_key"":""gear_type"",""value"":""helical"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""gearing"",""value"":""helical"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""shaft_arrangement"",""value"":""parallel shaft"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""mounting"",""value"":""parallel shaft"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""geard motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""gear_motor"",""value"":""geard motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""gear_type"", ""value"": ""helical"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""gearing"", ""value"": ""helical"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""shaft_arrangement"", ""value"": ""parallel shaft"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""mounting"", ""value"": ""parallel shaft"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""geard motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""gear_motor"", ""value"": ""geard motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2460,238,$0.001587
1 phase electric motor,True,2,4,"{""attributes"":[{""attribute_key"":""phase"",""value"":""1 phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""1 phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""electric motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""electric motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""1 phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""1 phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""electric motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,193,$0.001519
Gsm Mobile Starter Pcb,True,3,6,"{""attributes"":[{""attribute_key"":""application"",""value"":""mobile starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""mobile starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""technology"",""value"":""gsm"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""communication"",""value"":""gsm"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""component"",""value"":""pcb"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""part_type"",""value"":""pcb"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""mobile starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""mobile starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""technology"", ""value"": ""gsm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""communication"", ""value"": ""gsm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""component"", ""value"": ""pcb"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""part_type"", ""value"": ""pcb"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2460,1521,$0.003511
shaded pole motors with fan,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""shaded pole motors"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""shaded pole motors"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""feature"",""value"":""fan"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""accessory"",""value"":""fan"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""shaded pole motors"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""shaded pole motors"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""feature"", ""value"": ""fan"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""accessory"", ""value"": ""fan"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2459,194,$0.001521
Cooler Motor 1 Inch Kit (aluminium),True,4,8,"```json
{""attributes"":[{""attribute_key"":""application"",""value"":""Cooler Motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""Cooler Motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""stack_height"",""value"":""1 Inch"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""size"",""value"":""1 Inch"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""core_size"",""value"":""1 Inch"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""Kit"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""winding_material"",""value"":""aluminium"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""material"",""value"":""aluminium"",""key_priority"":2,""attribute_priority"":4}]}
```","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""Cooler Motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""Cooler Motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""stack_height"", ""value"": ""1 Inch"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""size"", ""value"": ""1 Inch"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""core_size"", ""value"": ""1 Inch"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""Kit"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""winding_material"", ""value"": ""aluminium"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""material"", ""value"": ""aluminium"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2463,285,$0.001659
Autonic Shaft Encoder,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Autonic"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Autonic"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""Shaft Encoder"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""Shaft Encoder"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""Shaft Encoder"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Autonic"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Autonic"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""Shaft Encoder"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""Shaft Encoder"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""Shaft Encoder"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2458,224,$0.001565
door-motor,True,1,3,"{""attributes"":[{""attribute_key"":""application"",""value"":""door-motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""door-motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""door-motor"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""door-motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""door-motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""door-motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,164,$0.001475
200W AC Servo Brake Motor & Drive LSELM1S-0200DH60E-SS,True,4,8,"```json
{""attributes"":[{""attribute_key"":""power"",""value"":""200W"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""wattage"",""value"":""200W"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""AC Servo Brake Motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""servo"",""value"":""AC Servo Brake Motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""component"",""value"":""Drive"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""accessory"",""value"":""Drive"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""model_number"",""value"":""LSELM1S-0200DH60E-SS"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""part_number"",""value"":""LSELM1S-0200DH60E-SS"",""key_priority"":2,""attribute_priority"":4}]}
```","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""200W"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""200W"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""AC Servo Brake Motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""servo"", ""value"": ""AC Servo Brake Motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""component"", ""value"": ""Drive"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""accessory"", ""value"": ""Drive"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""model_number"", ""value"": ""LSELM1S-0200DH60E-SS"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""part_number"", ""value"": ""LSELM1S-0200DH60E-SS"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2481,364,$0.001786
