query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
armature of stanley sc-16,True,3,8,"{""attributes"":[{""attribute_key"":""brand"",""value"":""stanley"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""stanley"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""stanley"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""model"",""value"":""sc-16"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""model_number"",""value"":""sc-16"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""armature"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""component_type"",""value"":""armature"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""armature"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""stanley"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""stanley"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""stanley"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""sc-16"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""model_number"", ""value"": ""sc-16"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""armature"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""component_type"", ""value"": ""armature"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""armature"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2221,2836,$0.005365
high power dc water motors project,True,4,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""water motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""high power"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""application"",""value"":""project"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""use"",""value"":""project"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""water motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""high power"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""project"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""use"", ""value"": ""project"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2219,2886,$0.005438
high power dc water motors for project near badlapur,True,3,8,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""dc"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""high power"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""power_level"",""value"":""high power"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""application"",""value"":""water motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""use"",""value"":""water motor"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""feature"",""value"":""high power"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""power_rating"",""value"":""high power"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""dc"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""high power"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""power_level"", ""value"": ""high power"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""application"", ""value"": ""water motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""use"", ""value"": ""water motor"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""feature"", ""value"": ""high power"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""power_rating"", ""value"": ""high power"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2224,1456,$0.003296
150HP 960 RPM ELECTRIC MOTOR,True,3,7,"```json
{
  ""attributes"": [
    {""attribute_key"": ""horsepower"", ""value"": ""150 hp"", ""key_priority"": 1, ""attribute_priority"": 1},
    {""attribute_key"": ""power"", ""value"": ""150 hp"", ""key_priority"": 2, ""attribute_priority"": 1},
    {""attribute_key"": ""hp"", ""value"": ""150 hp"", ""key_priority"": 3, ""attribute_priority"": 1},
    {""attribute_key"": ""rpm"", ""value"": ""960 rpm"", ""key_priority"": 1, ""attribute_priority"": 2},
    {""attribute_key"": ""speed"", ""value"": ""960 rpm"", ""key_priority"": 2, ""attribute_priority"": 2},
    {""attribute_key"": ""rotation_speed"", ""value"": ""960 rpm"", ""key_priority"": 3, ""attribute_priority"": 2},
    {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 3}
  ]
}
```","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""150 hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""150 hp"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""150 hp"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""rpm"", ""value"": ""960 rpm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""speed"", ""value"": ""960 rpm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""rotation_speed"", ""value"": ""960 rpm"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2229,232,$0.001463
30HP 960 RPM ELECTRIC MOTOR,True,3,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""horsepower"",
      ""value"": ""30 hp"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power"",
      ""value"": ""30 hp"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""hp"",
      ""value"": ""30 hp"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""rpm"",
      ""value"": ""960 rpm"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""speed"",
      ""value"": ""960 rpm"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""rotation_speed"",
      ""value"": ""960 rpm"",
      ""key_priority"": 3,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""electric motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""30 hp"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""30 hp"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""30 hp"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""rpm"", ""value"": ""960 rpm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""speed"", ""value"": ""960 rpm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""rotation_speed"", ""value"": ""960 rpm"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2343,284,$0.001597
600 kg sliding gate motor,True,3,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""capacity"", 
      ""value"": ""600 kg"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""weight_capacity"", 
      ""value"": ""600 kg"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""load_capacity"", 
      ""value"": ""600 kg"", 
      ""key_priority"": 3, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""application"", 
      ""value"": ""sliding gate"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""use"", 
      ""value"": ""sliding gate"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"", 
      ""value"": ""gate motor"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""type"", 
      ""value"": ""gate motor"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""capacity"", ""value"": ""600 kg"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""weight_capacity"", ""value"": ""600 kg"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""load_capacity"", ""value"": ""600 kg"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""sliding gate"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""sliding gate"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""gate motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""gate motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2224,298,$0.001559
75HP Face Mounted Motor Marathon,True,4,10,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Marathon"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Marathon"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""Marathon"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""75HP"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""75HP"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""75HP"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""mounting"",""value"":""Face Mounted"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""mounting_type"",""value"":""Face Mounted"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""motor_type"",""value"":""Motor"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""motor"",""value"":""Motor"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Marathon"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Marathon"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Marathon"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""75HP"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""75HP"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""75HP"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""mounting"", ""value"": ""Face Mounted"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""mounting_type"", ""value"": ""Face Mounted"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""Motor"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""motor"", ""value"": ""Motor"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2220,4943,$0.008525
high power dc motors,True,2,5,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""dc motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""dc"",
      ""value"": ""dc motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""power"",
      ""value"": ""high power"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""wattage"",
      ""value"": ""high power"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""feature"",
      ""value"": ""high power"",
      ""key_priority"": 3,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""dc"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""high power"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""wattage"", ""value"": ""high power"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""feature"", ""value"": ""high power"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2220,197,$0.001406
Switch Reluctance Motor,True,1,3,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""switch reluctance motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""reluctance_motor"",
      ""value"": ""switch reluctance motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""switched_reluctance"",
      ""value"": ""switch reluctance motor"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""switch reluctance motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""reluctance_motor"", ""value"": ""switch reluctance motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""switched_reluctance"", ""value"": ""switch reluctance motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2221,133,$0.001310
Tower Fan Motor,False,0,0,,,2216,3000,$0.005608
315 KW 1450 RPM ELECTEIC MOTOR,True,3,8,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""power"",
      ""value"": ""315 kw"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""wattage"",
      ""value"": ""315 kw"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""kilowatt"",
      ""value"": ""315 kw"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""rpm"",
      ""value"": ""1450 rpm"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""speed"",
      ""value"": ""1450 rpm"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""rotation_speed"",
      ""value"": ""1450 rpm"",
      ""key_priority"": 3,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""electric motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""motor"",
      ""value"": ""electric motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""power"", ""value"": ""315 kw"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""wattage"", ""value"": ""315 kw"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""kilowatt"", ""value"": ""315 kw"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""rpm"", ""value"": ""1450 rpm"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""speed"", ""value"": ""1450 rpm"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""rotation_speed"", ""value"": ""1450 rpm"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""electric motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""motor"", ""value"": ""electric motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2231,323,$0.001600
SIMOTICS S synchronous motor 1FK7 1FK7081-3BF71-1QB1,True,5,8,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""siemens"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""siemens"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""siemens"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""synchronous motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""synchronous"",
      ""value"": ""synchronous motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""model"",
      ""value"": ""1FK7"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""product_code"",
      ""value"": ""1FK7081-3BF71-1QB1"",
      ""key_priority"": 1,
      ""attribute_priority"": 4
    },
    {
      ""attribute_key"": ""series"",
      ""value"": ""SIMOTICS S"",
      ""key_priority"": 1,
      ""attribute_priority"": 5
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""synchronous motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""synchronous"", ""value"": ""synchronous motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model"", ""value"": ""1FK7"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""product_code"", ""value"": ""1FK7081-3BF71-1QB1"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""series"", ""value"": ""SIMOTICS S"", ""key_priority"": 1, ""attribute_priority"": 5}]}",2242,323,$0.001606
